应付金额,实际金额,商品,支付时间,地点
6.0,6.0,250ml维他奶巧克力味,2017/10/5 17:38,D
4.0,4.0,阿萨姆煎茶奶绿,2017/10/5 17:42,D
2.0,2.0,怡宝纯净水,2017/10/5 17:44,D
2.5,2.5,30g无穷农场盐_鸡蛋,2017/10/5 17:51,D
1.0,1.0,小鱼仔,2017/10/5 18:24,D
1.8,1.8,32g卫龙亲嘴烧,2017/10/5 20:35,D
5.5,5.5,268ml雀巢咖啡丝滑拿铁,2017/10/5 21:08,D
3.5,3.5,王老吉（罐）,2017/10/5 21:19,D
3.0,3.0,果粒橙,2017/10/5 22:03,D
3.0,3.0,250ml维他原味豆奶,2017/10/5 22:04,D
3.0,3.0,卫龙大面筋,2017/10/5 22:48,D
2.0,2.0,怡宝纯净水,2017/10/5 22:52,D
3.0,3.0,果粒橙,2017/10/5 23:33,D
2.5,2.5,30g无穷农场盐_鸡蛋,2017/10/5 23:35,D
3.5,3.5,东鹏特饮,2017/10/6 0:10,D
2.5,2.5,145ml旺仔牛奶盒装,2017/10/6 1:45,D
2.0,2.0,怡宝纯净水,2017/10/6 1:52,D
2.5,2.5,30g无穷农场盐_鸡蛋,2017/10/6 2:15,D
4.5,4.5,80g香飘飘椰果奶茶麦香味,2017/10/6 2:41,D
4.0,4.0,脉动,2017/10/6 2:59,D
3.5,3.5,东鹏特饮,2017/10/6 7:30,D
4.5,4.5,68g好丽友巧克力派2枚,2017/10/6 7:41,D
3.0,3.0,统一冰红茶,2017/10/6 7:55,D
3.0,3.0,统一绿茶,2017/10/6 8:03,D
4.0,4.0,55g奥利奥原味芝士饼干,2017/10/6 9:12,D
6.0,6.0,红牛,2017/10/6 11:01,D
5.0,5.0,30g无穷农场盐_鸡蛋,2017/10/6 11:21,D
3.0,3.0,13g无穷烤鸡小腿蜂蜜味,2017/10/6 12:29,D
1.6,1.6,2g韩国海牌海苔,2017/10/6 12:43,D
9.0,9.0,32g卫龙亲嘴烧红烧牛肉味,2017/10/6 13:25,D
2.5,2.5,30g无穷农场盐_鸡蛋,2017/10/6 14:26,D
3.5,3.5,600ml可口可乐,2017/10/6 15:24,D
4.0,4.0,营养快线,2017/10/6 16:15,D
2.0,2.0,怡宝纯净水,2017/10/6 17:58,D
5.5,5.5,268ml雀巢咖啡丝滑拿铁,2017/10/6 17:59,D
3.0,3.0,雪碧（500ml）,2017/10/6 18:13,D
3.0,3.0,13g无穷烤鸡小腿蜂蜜味,2017/10/6 18:46,D
3.5,3.5,王老吉（罐）,2017/10/6 19:00,D
4.0,4.0,营养快线,2017/10/6 20:56,D
2.0,2.0,鸭翅,2017/10/6 20:59,D
1.0,1.0,小鱼仔,2017/10/6 21:37,D
3.5,3.5,东鹏特饮,2017/10/6 21:40,D
3.0,3.0,统一冰红茶,2017/10/6 22:05,D
0.8,0.8,20g马来西亚风味咪咪蟹味粒0219,2017/10/6 22:07,D
1.8,1.8,32g卫龙亲嘴烧,2017/10/6 22:08,D
12.5,12.5,100g*5瓶益力多,2017/10/6 23:09,D
13.0,13.0,250ml红牛,2017/10/6 23:10,D
3.0,3.0,卫龙大面筋,2017/10/6 23:13,D
4.0,4.0,脉动,2017/10/6 23:33,D
4.0,4.0,脉动,2017/10/6 23:36,D
4.0,4.0,营养快线,2017/10/7 0:08,D
1.5,1.5,40g双汇玉米热狗肠,2017/10/7 0:10,D
3.0,3.0,13g无穷烤鸡小腿蜂蜜味,2017/10/7 0:11,D
1.8,1.8,600ml雪碧,2017/10/7 1:05,D
6.5,6.5,70g乐事薯片黄瓜味,2017/10/7 1:07,D
6.0,6.0,250ml维他奶巧克力味,2017/10/7 2:52,D
3.0,3.0,统一绿茶,2017/10/7 2:58,D
3.0,3.0,250ml维他原味豆奶,2017/10/7 3:16,D
3.5,3.5,东鹏特饮,2017/10/7 4:16,D
15.0,15.0,口味王槟榔（红）,2017/10/7 4:44,D
3.5,3.5,东鹏特饮,2017/10/7 4:51,D
3.0,3.0,雪碧最新款,2017/10/7 9:10,D
2.0,2.0,怡宝纯净水,2017/10/7 10:29,D
3.0,3.0,伊利纯牛奶,2017/10/7 11:24,D
1.5,1.5,45g双汇泡面拍挡,2017/10/7 12:07,D
2.5,2.5,30g无穷农场盐_鸡蛋,2017/10/7 12:28,D
3.2,3.2,咪咪虾条马来西亚风味,2017/10/7 12:32,D
1.0,1.0,小鱼仔,2017/10/7 14:48,D
1.0,1.0,小鱼仔,2017/10/7 14:50,D
11.0,11.0,268ml雀巢咖啡丝滑拿铁,2017/10/7 15:21,D
7.5,7.5,30g无穷农场盐_鸡蛋,2017/10/7 15:23,D
4.0,4.0,阿萨姆煎茶奶绿,2017/10/7 15:24,D
4.0,4.0,王老吉（500ml）,2017/10/7 16:05,D
3.0,3.0,250ml维他原味豆奶,2017/10/7 16:21,D
3.0,3.0,卫龙大面筋,2017/10/7 16:37,D
3.0,3.0,熊字饼,2017/10/7 17:03,D
3.0,3.0,卫龙大面筋,2017/10/7 17:04,D
3.0,3.0,可口可乐330ml,2017/10/7 17:05,D
3.5,3.5,东鹏特饮,2017/10/7 17:39,D
4.5,4.5,180ml雀巢咖啡罐装,2017/10/7 17:44,D
3.0,3.0,卫龙大面筋,2017/10/7 17:47,D
3.0,3.0,伊利纯牛奶,2017/10/7 17:48,D
2.5,2.5,30g无穷农场盐_鸡蛋,2017/10/7 18:20,D
3.0,3.0,伊利纯牛奶,2017/10/7 18:57,D
7.0,7.0,70g乐事薯片原味,2017/10/7 21:07,D
1.0,1.0,香豆干,2017/10/7 21:15,D
4.0,4.0,阿萨姆奶茶,2017/10/7 22:04,D
3.0,3.0,卫龙大面筋,2017/10/7 22:05,D
3.0,3.0,40g双汇玉米热狗肠,2017/10/7 23:17,D
3.0,3.0,统一绿茶,2017/10/8 0:52,D
2.0,2.0,怡宝纯净水,2017/10/8 6:36,D
1.5,1.5,40g双汇玉米热狗肠,2017/10/8 8:04,D
13.0,13.0,250ml红牛,2017/10/8 9:10,D
12.5,12.5,益力多100g*5瓶,2017/10/8 9:52,D
3.0,3.0,统一冰红茶,2017/10/8 10:22,D
3.0,3.0,统一冰红茶,2017/10/8 10:23,D
2.0,2.0,85g新麦潮手撕面包（提子味）,2017/10/8 11:17,D
4.0,4.0,150g健能酸奶原味,2017/10/8 12:18,D
6.0,6.0,红牛,2017/10/8 13:08,D
4.0,4.0,20g马来西亚风味咪咪蟹味粒0219,2017/10/8 13:49,D
3.0,3.0,雪碧（500ml）,2017/10/8 13:52,D
4.0,4.0,营养快线,2017/10/8 15:43,D
4.0,4.0,王老吉（500ml）,2017/10/8 17:32,D
5.0,5.0,145ml旺仔牛奶盒装,2017/10/8 17:33,D
3.0,3.0,统一绿茶,2017/10/8 18:33,D
6.0,6.0,86g合味道海鲜风味,2017/10/8 18:56,D
4.5,4.5,40g乐事薯片黄瓜味,2017/10/8 19:39,D
3.5,3.5,东鹏特饮,2017/10/8 20:17,D
6.0,6.0,红牛,2017/10/9 0:20,D
10.0,10.0,口味王槟榔（绿）,2017/10/9 0:24,D
3.0,3.0,可口可乐最新款,2017/10/9 0:29,D
6.5,6.5,430g泰奇八宝粥,2017/10/9 2:06,D
2.5,2.5,145ml旺仔牛奶盒装,2017/10/9 2:20,D
3.0,3.0,45g双汇泡面拍挡,2017/10/9 2:25,D
4.5,4.5,50g上好佳田园薯片番茄味,2017/10/9 9:24,D
6.5,6.5,250ml红牛,2017/10/9 10:55,D
9.0,9.0,40g乐事薯片黄瓜味,2017/10/9 12:14,D
3.0,3.0,维他柠檬茶,2017/10/9 12:17,D
4.5,4.5,250ml燕塘甜牛奶,2017/10/9 12:18,D
10.0,10.0,500ml统一阿萨姆奶茶,2017/10/9 15:05,D
4.5,4.5,80g香飘飘椰果奶茶原味,2017/10/9 16:28,D
5.0,5.0,145ml旺仔牛奶盒装,2017/10/9 17:51,D
12.0,12.0,480ml小茗同学冷泡溜溜哒茶,2017/10/9 17:52,D
4.5,4.5,600ml脉动青柠,2017/10/9 17:53,D
2.5,2.5,伊利优酸乳,2017/10/9 17:55,D
3.5,3.5,东鹏特饮,2017/10/9 17:56,D
4.5,4.5,65g卫龙亲嘴豆皮,2017/10/9 18:18,D
1.8,1.8,32g卫龙亲嘴烧,2017/10/9 18:58,D
3.5,3.5,东鹏特饮,2017/10/9 20:56,D
3.5,3.5,王老吉（罐）,2017/10/9 21:33,D
3.0,3.0,250ml维他奶巧克力味,2017/10/9 21:44,D
1.5,1.5,12g劲仔小鱼卤香味,2017/10/9 23:02,D
5.0,5.0,85g统一老坛酸菜牛肉面,2017/10/9 23:04,D
2.0,2.0,怡宝纯净水,2017/10/10 1:11,D
3.5,3.5,70g乖媳妇野山泡椒凤爪,2017/10/10 7:27,D
3.5,3.5,70g乖媳妇野山泡椒凤爪,2017/10/10 9:41,D
1.6,1.6,2g韩国海牌海苔,2017/10/10 10:30,D
1.8,1.8,32g卫龙亲嘴烧,2017/10/10 11:04,D
3.0,3.0,250ml维他原味豆奶,2017/10/10 12:10,D
3.0,3.0,250ml维他奶巧克力味,2017/10/10 12:11,D
7.0,7.0,150g洽洽原香瓜子,2017/10/10 12:39,D
6.0,6.0,370g泰奇八宝粥,2017/10/10 14:26,D
6.0,6.0,红牛,2017/10/10 14:37,D
1.5,1.5,12g劲仔小鱼麻辣味,2017/10/10 15:29,D
4.0,4.0,营养快线,2017/10/10 17:36,D
2.5,2.5,145ml旺仔牛奶盒装,2017/10/10 17:45,D
9.0,9.0,180ml雀巢咖啡罐装,2017/10/10 17:46,D
3.0,3.0,统一绿茶,2017/10/10 17:59,D
26.0,26.0,250ml红牛,2017/10/10 18:00,D
4.5,4.5,55g奥利奥原味芝士饼干,2017/10/10 18:01,D
3.0,3.0,可口可乐（500ml）,2017/10/10 18:02,D
4.5,4.5,85g嘉士利果乐果香夹心饼干蓝莓味,2017/10/10 18:21,D
7.0,7.0,70g乐事薯片黄瓜味,2017/10/10 19:04,D
2.0,2.0,怡宝纯净水,2017/10/10 19:42,D
1.0,1.0,小鱼仔,2017/10/10 20:01,D
9.0,9.0,80g四洲粟一烧烧烤味,2017/10/10 20:02,D
3.0,3.0,熊字饼,2017/10/10 20:05,D
3.0,3.0,卫龙大面筋,2017/10/10 20:07,D
4.0,4.0,阿萨姆奶茶,2017/10/10 20:20,D
3.0,3.0,可口可乐（500ml）,2017/10/10 20:21,D
3.5,3.5,东鹏特饮,2017/10/10 20:42,D
3.0,3.0,可口可乐330ml,2017/10/10 21:01,D
3.0,3.0,雪碧最新款,2017/10/10 21:02,D
4.0,4.0,脉动,2017/10/10 21:18,D
2.5,2.5,30g无穷农场盐_鸡蛋,2017/10/10 21:21,D
1.0,1.0,小鱼仔,2017/10/10 21:43,D
3.0,3.0,250ml维他原味豆奶,2017/10/10 22:07,D
2.5,2.5,145ml旺仔牛奶盒装,2017/10/10 22:08,D
4.5,4.5,12g劲仔小鱼麻辣味,2017/10/10 22:09,D
3.5,3.5,东鹏特饮,2017/10/10 22:24,D
4.5,4.5,55g奥利奥原味夹心饼干,2017/10/10 22:26,D
6.5,6.5,430g泰奇八宝粥,2017/10/10 22:33,D
4.5,4.5,52g旺旺仙贝,2017/10/11 1:06,D
3.5,3.5,东鹏特饮,2017/10/11 7:09,D
3.5,3.5,600ml可口可乐,2017/10/11 8:18,D
4.5,4.5,40g呀土豆番茄酱味,2017/10/11 8:27,D
9.0,9.0,40g乐事薯片黄瓜味,2017/10/11 9:22,D
5.0,5.0,85g统一老坛酸菜牛肉面,2017/10/11 9:23,D
6.5,6.5,250ml红牛,2017/10/11 9:41,D
2.5,2.5,伊利优酸乳,2017/10/11 9:42,D
4.0,4.0,150g健能酸奶原味,2017/10/11 10:07,D
5.0,5.0,145ml旺仔牛奶盒装,2017/10/11 10:33,D
8.0,8.0,450ml美汁源果粒橙,2017/10/11 11:12,D
3.0,3.0,伊利纯牛奶,2017/10/11 12:02,D
4.0,4.0,营养快线,2017/10/11 12:06,D
4.5,4.5,52g旺旺仙贝,2017/10/11 12:26,D
9.0,9.0,13g无穷烤鸡小腿蜂蜜味,2017/10/11 12:29,D
1.5,1.5,40g双汇玉米热狗肠,2017/10/11 14:58,D
2.5,2.5,雪碧最新款,2017/10/11 16:01,D
3.0,3.0,250ml维他柠檬茶,2017/10/11 16:13,D
7.0,7.0,250ml香满楼纯牛奶,2017/10/11 16:21,D
2.4,2.4,20g咪咪虾条马来西亚风味,2017/10/11 16:52,D
3.5,3.5,王老吉（罐）,2017/10/11 17:03,D
4.0,4.0,阿萨姆奶茶,2017/10/11 17:24,D
4.0,4.0,阿萨姆奶茶,2017/10/11 17:45,D
3.0,3.0,卫龙大面筋,2017/10/11 17:46,D
3.0,3.0,卫龙大面筋,2017/10/11 17:56,D
0.8,0.8,20g咪咪虾条马来西亚风味,2017/10/11 17:57,D
4.0,4.0,脉动,2017/10/11 18:55,D
3.0,3.0,雪碧最新款,2017/10/11 19:02,D
4.0,4.0,营养快线,2017/10/11 19:40,D
2.5,2.5,145ml旺仔牛奶盒装,2017/10/11 20:09,D
4.0,4.0,营养快线,2017/10/11 20:22,D
3.0,3.0,统一冰红茶,2017/10/11 20:52,D
4.5,4.5,180ml雀巢咖啡罐装,2017/10/11 21:47,D
5.0,5.0,500ml农夫果园 (芒果+菠萝+番石榴),2017/10/11 21:52,D
1.0,1.0,小鱼仔,2017/10/11 22:45,D
3.0,3.0,果粒橙,2017/10/11 22:49,D
3.0,3.0,果粒橙,2017/10/11 22:53,D
4.0,4.0,阿萨姆奶茶,2017/10/11 22:56,D
3.0,3.0,卫龙大面筋,2017/10/11 23:13,D
5.0,5.0,220g宝丰龙龟苓膏,2017/10/12 0:58,D
5.8,5.8,100g卫龙点心面黑椒牛排味,2017/10/12 2:06,D
5.5,5.5,103g康师傅红烧牛肉面,2017/10/12 2:07,D
1.8,1.8,32g卫龙亲嘴烧,2017/10/12 5:09,D
11.8,11.8,37.5g费列罗榛果威化巧克力3颗,2017/10/12 5:11,D
3.5,3.5,东鹏特饮,2017/10/12 5:12,D
3.5,3.5,乖媳妇野山椒风爪,2017/10/12 5:47,D
5.5,5.5,205g伊利安慕希原味,2017/10/12 7:51,D
2.0,2.0,5片装益达绿箭口香糖,2017/10/12 12:04,D
2.5,2.5,30g无穷农场盐_鸡蛋,2017/10/12 12:16,D
11.8,11.8,37.5g费列罗榛果威化巧克力3颗,2017/10/12 13:16,D
3.0,3.0,12g劲仔小鱼麻辣味,2017/10/12 13:25,D
2.0,2.0,145ml旺仔牛奶盒装,2017/10/12 13:36,D
4.5,4.5,40g乐事美国经典原味,2017/10/12 13:41,D
3.0,3.0,250ml维他奶巧克力味,2017/10/12 13:50,D
6.5,6.5,430g泰奇八宝粥,2017/10/12 14:44,D
3.5,3.5,东鹏特饮,2017/10/12 15:02,D
2.0,2.0,怡宝纯净水,2017/10/12 15:03,D
4.0,4.0,阿萨姆奶茶,2017/10/12 15:13,D
3.0,3.0,统一绿茶,2017/10/12 15:35,D
1.8,1.8,32g卫龙亲嘴烧,2017/10/12 15:37,D
4.5,4.5,50g上好佳田园薯片番茄味,2017/10/12 15:46,D
3.0,3.0,70g乖媳妇野山泡椒凤爪,2017/10/12 16:38,D
3.0,3.0,统一绿茶,2017/10/12 16:39,D
3.0,3.0,熊字饼,2017/10/12 16:54,D
3.5,3.5,600ml可口可乐,2017/10/12 17:36,D
4.0,4.0,脉动,2017/10/12 17:39,D
4.0,4.0,脉动,2017/10/12 17:46,D
2.0,2.0,怡宝纯净水,2017/10/12 17:49,D
15.0,15.0,口味王槟榔（红）,2017/10/12 17:51,D
2.0,2.0,怡宝纯净水,2017/10/12 17:52,D
4.5,4.5,68g好丽友蛋黄派2枚,2017/10/12 18:24,D
12.5,12.5,100g*5瓶益力多,2017/10/12 18:41,D
4.0,4.0,阿萨姆奶茶,2017/10/12 19:26,D
2.0,2.0,怡宝纯净水,2017/10/12 19:31,D
3.0,3.0,雪碧最新款,2017/10/12 19:37,D
1.5,1.5,40g双汇玉米热狗肠,2017/10/12 19:46,D
1.6,1.6,20g咪咪虾条马来西亚风味,2017/10/12 19:51,D
3.0,3.0,统一冰红茶,2017/10/12 20:08,D
4.5,4.5,250ml燕塘甜牛奶,2017/10/12 20:21,D
4.5,4.5,250ml燕塘甜牛奶,2017/10/12 20:23,D
3.0,3.0,卫龙大面筋,2017/10/12 20:23,D
2.0,2.0,怡宝纯净水,2017/10/12 20:27,D
2.0,2.0,怡宝纯净水,2017/10/12 20:29,D
3.5,3.5,东鹏特饮,2017/10/12 20:39,D
3.5,3.5,东鹏特饮,2017/10/12 21:08,D
1.8,1.8,32g卫龙亲嘴烧,2017/10/12 21:12,D
4.0,4.0,脉动,2017/10/12 21:16,D
6.0,6.0,红牛,2017/10/12 21:36,D
4.0,4.0,脉动,2017/10/12 21:46,D
3.5,3.5,东鹏特饮,2017/10/12 21:50,D
4.0,4.0,阿萨姆奶茶,2017/10/12 21:56,D
3.5,3.5,东鹏特饮,2017/10/12 22:03,D
2.0,2.0,怡宝纯净水,2017/10/12 22:15,D
3.2,3.2,2g韩国海牌海苔,2017/10/12 23:09,D
6.5,6.5,250ml红牛,2017/10/12 23:22,D
2.0,2.0,85g新麦潮北海道吐司,2017/10/12 23:28,D
4.5,4.5,80g香飘飘椰果奶茶麦香味,2017/10/12 23:48,D
3.5,3.5,600ml可口可乐,2017/10/12 23:49,D
4.0,4.0,银鹭八宝粥,2017/10/13 1:09,D
5.5,5.5,103g康师傅红烧牛肉面,2017/10/13 4:00,D
0.8,0.8,20g咪咪虾条马来西亚风味,2017/10/13 7:16,D
6.5,6.5,250ml红牛,2017/10/13 7:43,D
2.4,2.4,20g咪咪虾条马来西亚风味,2017/10/13 9:04,D
5.5,5.5,205g伊利安慕希原味,2017/10/13 9:23,D
3.5,3.5,王老吉（罐）,2017/10/13 10:11,D
4.0,4.0,银鹭八宝粥,2017/10/13 11:39,D
3.0,3.0,统一冰红茶,2017/10/13 11:44,D
4.5,4.5,52g旺旺仙贝,2017/10/13 11:58,D
1.0,1.0,小鱼仔,2017/10/13 12:12,D
2.0,2.0,怡宝纯净水,2017/10/13 12:19,D
4.0,4.0,脉动,2017/10/13 12:41,D
3.0,3.0,卫龙大面筋,2017/10/13 13:16,D
6.5,6.5,430g泰奇八宝粥,2017/10/13 13:21,D
3.0,3.0,雪碧（500ml）,2017/10/13 13:58,D
2.5,2.5,伊利优酸乳,2017/10/13 14:02,D
3.0,3.0,卫龙大面筋,2017/10/13 14:18,D
2.4,2.4,20g咪咪虾条马来西亚风味,2017/10/13 14:57,D
21.0,21.0,70g乖媳妇野山泡椒凤爪,2017/10/13 16:52,D
5.5,5.5,103g康师傅红烧牛肉面,2017/10/13 17:18,D
1.5,1.5,40g双汇玉米热狗肠,2017/10/13 18:04,D
6.5,6.5,70g乐事薯片（黄瓜味）,2017/10/13 18:24,D
3.0,3.0,卫龙大面筋,2017/10/13 19:54,D
4.0,4.0,营养快线,2017/10/13 19:56,D
4.0,4.0,营养快线,2017/10/13 20:24,D
7.0,7.0,合味道（海鲜风味）,2017/10/13 20:28,D
4.0,4.0,脉动,2017/10/13 20:42,D
0.6,0.6,10g卫龙亲嘴烧香辣味,2017/10/13 21:20,D
8.0,8.0,160g盼盼手撕面包,2017/10/13 21:23,D
3.5,3.5,可乐可乐,2017/10/13 22:15,D
2.5,2.5,伊利优酸乳,2017/10/13 22:57,D
4.0,4.0,85g新麦潮北海道吐司,2017/10/13 23:32,D
5.0,5.0,85g统一老坛酸菜牛肉面,2017/10/13 23:34,D
3.0,3.0,熊字饼,2017/10/13 23:42,D
3.0,3.0,雪碧（500ml）,2017/10/14 0:26,D
3.5,3.5,600ml可口可乐,2017/10/14 1:59,D
4.5,4.5,40g上好佳日式鱼果,2017/10/14 2:26,D
0.8,0.8,20g咪咪虾条马来西亚风味,2017/10/14 6:14,D
5.0,5.0,500ml农夫果园 (芒果+菠萝+番石榴),2017/10/14 7:35,D
4.0,4.0,85g新麦潮北海道吐司,2017/10/14 7:36,D
4.0,4.0,阿萨姆奶茶,2017/10/14 8:05,D
4.0,4.0,85g新麦潮北海道吐司,2017/10/14 8:25,D
3.0,3.0,250ml维他奶巧克力味,2017/10/14 9:36,D
4.5,4.5,68g好丽友巧克力派2枚,2017/10/14 11:04,D
4.0,4.0,脉动,2017/10/14 11:38,D
3.0,3.0,13g无穷烤鸡小腿蜂蜜味,2017/10/14 11:50,D
2.5,2.5,13g无穷烤鸡小腿蜂蜜味,2017/10/14 12:21,D
7.0,7.0,150g洽洽原香瓜子,2017/10/14 13:08,D
0.8,0.8,20g马来西亚风味咪咪蟹味粒0219,2017/10/14 13:18,D
3.0,3.0,果粒橙,2017/10/14 14:46,D
3.0,3.0,统一冰红茶,2017/10/14 15:01,D
3.5,3.5,王老吉（罐）,2017/10/14 15:15,D
6.0,6.0,红牛,2017/10/14 15:31,D
3.0,3.0,果粒橙,2017/10/14 16:18,D
3.0,3.0,果粒橙,2017/10/14 16:24,D
4.0,4.0,银鹭八宝粥,2017/10/14 16:34,D
8.0,8.0,30g无穷农场盐_鸡蛋,2017/10/14 16:39,D
3.0,3.0,果粒橙,2017/10/14 16:41,D
3.0,3.0,可口可乐330ml,2017/10/14 16:46,D
3.5,3.5,58g丽芝士纳宝帝奶酪威化饼干,2017/10/14 16:55,D
4.0,4.0,营养快线,2017/10/14 17:11,D
6.0,6.0,雀巢咖啡,2017/10/14 17:12,D
3.0,3.0,统一冰红茶,2017/10/14 17:21,D
1.0,1.0,香豆干,2017/10/14 17:32,D
3.0,3.0,可口可乐330ml,2017/10/14 17:51,D
3.0,3.0,统一冰红茶,2017/10/14 17:52,D
3.0,3.0,可口可乐330ml,2017/10/14 17:55,D
4.0,4.0,脉动,2017/10/14 17:59,D
2.0,2.0,怡宝纯净水,2017/10/14 18:01,D
4.0,4.0,脉动,2017/10/14 18:02,D
4.0,4.0,阿萨姆煎茶奶绿,2017/10/14 18:25,D
2.5,2.5,伊利优酸乳,2017/10/14 19:10,D
3.5,3.5,东鹏特饮,2017/10/14 19:12,D
3.0,3.0,果粒橙,2017/10/14 19:13,D
2.0,2.0,怡宝纯净水,2017/10/14 19:59,D
3.0,3.0,统一绿茶,2017/10/14 20:04,D
3.0,3.0,果粒橙,2017/10/14 20:07,D
3.0,3.0,250ml维他原味豆奶,2017/10/14 20:08,D
3.0,3.0,果粒橙,2017/10/14 20:14,D
3.0,3.0,13g无穷烤鸡小腿蜂蜜味,2017/10/14 20:19,D
3.0,3.0,统一冰红茶,2017/10/14 20:30,D
3.0,3.0,可口可乐330ml,2017/10/14 20:32,D
3.0,3.0,可口可乐330ml,2017/10/14 20:45,D
10.0,10.0,口味王槟榔（绿）,2017/10/14 20:46,D
3.0,3.0,美年达（罐）,2017/10/14 20:49,D
3.0,3.0,250ml维他原味豆奶,2017/10/14 21:14,D
1.5,1.5,40g双汇玉米热狗肠,2017/10/14 21:44,D
9.0,9.0,55g奥利奥原味夹心饼干,2017/10/14 22:08,D
4.0,4.0,阿萨姆奶茶,2017/10/14 23:07,D
7.5,7.5,30g无穷农场盐_鸡蛋,2017/10/14 23:11,D
3.0,3.0,250ml维他柠檬茶,2017/10/14 23:51,D
4.5,4.5,78g卫龙亲嘴语辣条,2017/10/15 0:07,D
5.5,5.5,205g伊利安慕希原味,2017/10/15 0:37,D
15.0,15.0,500ml统一阿萨姆奶茶,2017/10/15 2:25,D
3.0,3.0,卫龙大面筋,2017/10/15 2:42,D
3.0,3.0,250ml维他柠檬茶,2017/10/15 2:49,D
2.0,2.0,5片装益达绿箭口香糖,2017/10/15 4:03,D
3.2,3.2,20g咪咪虾条马来西亚风味,2017/10/15 4:05,D
4.5,4.5,85g嘉士利果乐果香夹心饼干蓝莓味,2017/10/15 4:54,D
2.5,2.5,145ml旺仔牛奶盒装,2017/10/15 7:26,D
3.0,3.0,250ml维他柠檬茶,2017/10/15 7:30,D
6.5,6.5,148g富甲一方紫薯仔,2017/10/15 8:05,D
1.5,1.5,劲仔小鱼（麻辣味）,2017/10/15 10:29,D
2.0,2.0,75g新麦潮天然酵母面包（北海道牛奶风味）,2017/10/15 10:50,D
3.0,3.0,统一冰红茶,2017/10/15 11:04,D
4.0,4.0,阿萨姆奶茶,2017/10/15 11:45,D
2.0,2.0,鸭翅,2017/10/15 11:56,D
6.5,6.5,430g泰奇八宝粥,2017/10/15 13:13,D
3.0,3.0,58g丽芝士纳宝帝奶酪威化饼干,2017/10/15 13:21,D
2.0,2.0,怡宝纯净水,2017/10/15 13:43,D
4.0,4.0,银鹭八宝粥,2017/10/15 14:18,D
4.0,4.0,脉动,2017/10/15 14:29,D
2.0,2.0,怡宝纯净水,2017/10/15 15:41,D
1.8,1.8,32g卫龙亲嘴烧,2017/10/15 15:49,D
6.0,6.0,红牛,2017/10/15 16:17,D
2.0,2.0,怡宝纯净水,2017/10/15 16:20,D
4.5,4.5,68g好丽友巧克力派2枚,2017/10/15 16:23,D
4.0,4.0,营养快线,2017/10/15 16:32,D
4.0,4.0,王老吉（500ml）,2017/10/15 16:34,D
3.0,3.0,统一冰红茶,2017/10/15 16:50,D
4.0,4.0,营养快线,2017/10/15 17:01,D
4.0,4.0,脉动,2017/10/15 17:31,D
4.5,4.5,40g乐事薯片黄瓜味,2017/10/15 17:34,D
7.0,7.0,85g新麦潮手撕面包（提子味）,2017/10/15 17:52,D
10.0,10.0,口味王槟榔（绿）,2017/10/15 18:00,D
4.0,4.0,营养快线,2017/10/15 19:11,D
4.0,4.0,阿萨姆奶茶,2017/10/15 20:07,D
1.0,1.0,香豆干,2017/10/15 20:35,D
2.0,2.0,怡宝纯净水,2017/10/15 20:37,D
3.5,3.5,东鹏特饮,2017/10/15 21:48,D
4.0,4.0,营养快线,2017/10/16 0:03,D
4.0,4.0,阿萨姆奶茶,2017/10/16 0:05,D
6.0,6.0,红牛,2017/10/16 0:06,D
6.5,6.5,70g乐事薯片（黄瓜味）,2017/10/16 0:55,D
6.0,6.0,86g合味道浓猪骨味,2017/10/16 1:24,D
8.0,8.0,160g盼盼手撕面包,2017/10/16 1:32,D
2.0,2.0,怡宝纯净水,2017/10/16 1:56,D
4.0,4.0,脉动,2017/10/16 2:05,D
4.0,4.0,王老吉（500ml）,2017/10/16 2:26,D
1.2,1.2,10g卫龙亲嘴烧香辣味,2017/10/16 8:01,D
2.5,2.5,30g无穷农场盐_鸡蛋,2017/10/16 8:15,D
1.8,1.8,32g卫龙亲嘴烧,2017/10/16 8:45,D
5.0,5.0,500ml农夫果园 (芒果+菠萝+番石榴),2017/10/16 8:48,D
3.0,3.0,250ml维他原味豆奶,2017/10/16 9:36,D
4.0,4.0,美汁源果粒橙,2017/10/16 10:02,D
13.0,13.0,250ml红牛,2017/10/16 10:58,D
2.0,2.0,85g新麦潮北海道吐司,2017/10/16 11:24,D
6.0,6.0,10g卫龙亲嘴烧香辣味,2017/10/16 13:20,D
6.0,6.0,480ml小茗同学冷泡溜溜哒茶,2017/10/16 13:47,D
4.0,4.0,营养快线,2017/10/16 14:39,D
3.5,3.5,东鹏特饮,2017/10/16 16:01,D
0.8,0.8,20g咪咪虾条马来西亚风味,2017/10/16 16:05,D
8.0,8.0,80g四洲粟一烧烧烤味,2017/10/16 16:18,D
3.0,3.0,250ml维他奶巧克力味,2017/10/16 17:16,D
3.5,3.5,王老吉（罐）,2017/10/16 18:58,D
4.0,4.0,阿萨姆奶茶,2017/10/16 19:15,D
1.0,1.0,香豆干,2017/10/16 19:29,D
1.0,1.0,小鱼仔,2017/10/16 19:30,D
3.0,3.0,雪碧最新款,2017/10/16 19:42,D
21.0,21.0,70g乖媳妇野山泡椒凤爪,2017/10/16 20:27,D
4.0,4.0,健能酸奶,2017/10/16 21:01,D
