应付金额,实际金额,商品,支付时间,地点
2.0,2.0,怡宝纯净水,2017/9/17 15:57,B
4.5,4.5,52g旺旺仙贝,2017/9/17 16:09,B
2.0,2.0,怡宝纯净水,2017/9/17 16:09,B
3.0,3.0,统一冰红茶,2017/9/17 16:12,B
6.5,6.5,148g富甲一方紫薯仔,2017/9/17 16:13,B
3.5,3.5,50g上好佳田园薯片番茄味,2017/9/17 16:17,B
1.0,1.0,香豆干,2017/9/17 16:17,B
0.0,0.0,50g马赛克手撕鱿鱼条,2017/9/17 16:19,B
3.0,3.0,健能酸奶,2017/9/17 16:19,B
2.5,2.5,可口可乐330ml,2017/9/17 16:19,B
3.0,3.0,可乐可乐,2017/9/17 16:19,B
2.0,2.0,怡宝纯净水,2017/9/17 16:21,B
3.0,3.0,冰糖雪梨,2017/9/17 16:25,B
2.5,2.5,维他奶,2017/9/17 16:33,B
2.0,2.0,鸭翅,2017/9/17 16:40,B
5.6,5.6,旺仔牛奶,2017/9/17 16:41,B
3.5,3.5,85g新麦潮手撕面包（提子味）,2017/9/17 16:46,B
36.0,36.0,无穷烤鸡小腿（蜂蜜）,2017/9/17 16:46,B
4.0,4.0,王老吉（罐）,2017/9/17 16:47,B
3.0,3.0,250ml维他柠檬茶,2017/9/17 16:53,B
4.0,4.0,阿萨姆奶茶,2017/9/17 16:59,B
2.0,2.0,伊利优酸乳,2017/9/17 17:13,B
5.5,5.5,500ML宝矿力,2017/9/17 17:35,B
3.0,3.0,统一冰红茶,2017/9/17 17:35,B
2.0,2.0,怡宝纯净水,2017/9/17 17:40,B
3.0,3.0,熊字饼,2017/9/17 17:47,B
4.5,4.5,600ml脉动青柠,2017/9/17 17:51,B
2.5,2.5,维他柠檬茶,2017/9/17 18:09,B
6.0,6.0,红牛,2017/9/17 18:26,B
2.0,2.0,鸭翅,2017/9/17 18:33,B
2.5,2.5,可口可乐330ml,2017/9/17 18:35,B
3.0,3.0,怡宝纯净水,2017/9/17 18:43,B
1.5,1.5,12g劲仔小鱼麻辣味,2017/9/17 18:52,B
2.0,2.0,凤爪,2017/9/17 18:53,B
5.5,5.5,430g泰奇八宝粥,2017/9/17 18:59,B
4.0,4.0,脉动,2017/9/17 18:59,B
2.0,2.0,伊利优酸乳,2017/9/17 19:16,B
4.0,4.0,脉动,2017/9/17 19:56,B
3.5,3.5,东鹏特饮,2017/9/17 20:05,B
0.0,0.0,85g新麦潮北海道吐司,2017/9/17 20:07,B
2.0,2.0,怡宝纯净水,2017/9/17 20:39,B
1.5,1.5,鸭翅,2017/9/17 20:40,B
4.5,4.5,燕塘红枣牛奶,2017/9/17 21:56,B
4.0,4.0,银鹭八宝粥,2017/9/17 22:12,B
6.0,6.0,安慕希酸奶,2017/9/18 0:31,B
1.0,1.0,香豆干,2017/9/18 0:34,B
3.5,3.5,伊利纯牛奶,2017/9/18 8:11,B
0.0,0.0,50g上好佳田园薯片番茄味,2017/9/18 8:54,B
2.5,2.5,250ml维他原味豆奶,2017/9/18 8:58,B
4.0,4.0,阿萨姆奶茶,2017/9/18 9:02,B
6.5,6.5,148g富甲一方紫薯仔,2017/9/18 9:07,B
3.0,3.0,统一绿茶,2017/9/18 9:47,B
4.0,4.0,营养快线,2017/9/18 9:54,B
3.0,3.0,卫龙大面筋,2017/9/18 10:17,B
12.5,12.5,100g*5瓶益力多,2017/9/18 11:18,B
6.0,6.0,86g合味道海鲜风味,2017/9/18 12:19,B
4.0,4.0,银鹭八宝粥,2017/9/18 13:19,B
4.5,4.5,加多宝,2017/9/18 13:50,B
4.0,4.0,阿萨姆奶茶,2017/9/18 13:59,B
3.0,3.0,250ml维他原味豆奶,2017/9/18 14:09,B
3.0,3.0,芬达330ml,2017/9/18 14:27,B
5.5,5.5,268ml雀巢咖啡丝滑拿铁,2017/9/18 14:40,B
3.5,3.5,王老吉（罐）,2017/9/18 14:47,B
5.5,5.5,70g乐事薯片（黄瓜味）,2017/9/18 14:48,B
2.0,2.0,怡宝纯净水,2017/9/18 14:49,B
4.5,4.5,阿萨姆奶茶,2017/9/18 14:54,B
2.0,2.0,鸭翅,2017/9/18 15:36,B
3.0,3.0,可口可乐最新款,2017/9/18 15:42,B
3.0,3.0,250ml维他原味豆奶,2017/9/18 15:49,B
6.0,6.0,雀巢咖啡,2017/9/18 15:49,B
3.0,3.0,250ml维他原味豆奶,2017/9/18 15:52,B
2.0,2.0,怡宝纯净水,2017/9/18 15:52,B
7.5,7.5,红牛,2017/9/18 16:02,B
4.0,4.0,经典奶茶,2017/9/18 16:03,B
3.0,3.0,百事可乐500ml,2017/9/18 16:04,B
2.5,2.5,145ml旺仔牛奶盒装,2017/9/18 16:18,B
3.0,3.0,统一冰红茶,2017/9/18 16:34,B
1.0,1.0,香豆干,2017/9/18 17:06,B
3.0,3.0,百事可乐500ml,2017/9/18 17:20,B
2.0,2.0,怡宝纯净水,2017/9/18 17:22,B
2.0,2.0,鸭翅,2017/9/18 19:43,B
10.0,10.0,口味王槟榔（绿）,2017/9/18 22:46,B
2.5,2.5,雪碧330ml,2017/9/19 8:00,B
4.0,4.0,营养快线,2017/9/19 8:03,B
4.0,4.0,经典奶茶,2017/9/19 8:48,B
4.0,4.0,乐虎（380ml）,2017/9/19 9:46,B
3.5,3.5,250ml燕塘甜牛奶,2017/9/19 9:52,B
3.0,3.0,统一绿茶,2017/9/19 10:06,B
6.0,6.0,雀巢咖啡,2017/9/19 11:24,B
3.5,3.5,东鹏特饮,2017/9/19 12:13,B
4.5,4.5,250ml燕塘红枣牛奶,2017/9/19 12:59,B
3.0,3.0,怡宝纯净水,2017/9/19 14:09,B
4.5,4.5,250ml燕塘甜牛奶,2017/9/19 14:12,B
3.5,3.5,王老吉（罐）,2017/9/19 14:12,B
2.0,2.0,75g新麦潮天然酵母面包（北海道牛奶风味）,2017/9/19 15:00,B
3.0,3.0,250ml维他柠檬茶,2017/9/19 16:36,B
1.8,1.8,32g卫龙亲嘴烧,2017/9/19 16:36,B
4.0,4.0,脉动,2017/9/19 16:39,B
2.0,2.0,85g新麦潮北海道吐司,2017/9/19 16:48,B
4.0,4.0,王老吉（500ml）,2017/9/19 16:51,B
3.0,3.0,百事可乐500ml,2017/9/19 17:03,B
4.0,4.0,王老吉（500ml）,2017/9/19 18:05,B
2.0,2.0,怡宝纯净水,2017/9/19 18:10,B
3.0,3.0,统一冰红茶,2017/9/19 18:11,B
3.0,3.0,雪碧（500ml）,2017/9/19 18:43,B
0.8,0.8,20g咪咪虾条马来西亚风味,2017/9/19 20:10,B
4.0,4.0,阿萨姆奶茶,2017/9/19 21:11,B
3.0,3.0,250ml维他柠檬茶,2017/9/19 23:22,B
3.0,3.0,怡宝纯净水,2017/9/20 8:30,B
6.0,6.0,雀巢咖啡,2017/9/20 8:35,B
3.5,3.5,王老吉（罐）,2017/9/20 9:30,B
5.0,5.0,30g无穷农场盐_鸡蛋,2017/9/20 9:43,B
2.0,2.0,怡宝纯净水,2017/9/20 9:45,B
1.0,1.0,香豆干,2017/9/20 9:49,B
5.0,5.0,脉动,2017/9/20 9:53,B
3.5,3.5,东鹏特饮,2017/9/20 10:17,B
2.0,2.0,怡宝纯净水,2017/9/20 10:32,B
6.5,6.5,70g乐事薯片黄瓜味,2017/9/20 10:49,B
2.0,2.0,怡宝纯净水,2017/9/20 10:56,B
4.0,4.0,银鹭八宝粥,2017/9/20 11:44,B
2.0,2.0,怡宝纯净水,2017/9/20 12:02,B
6.0,6.0,268ml雀巢咖啡丝滑拿铁,2017/9/20 12:14,B
25.0,25.0,芙蓉王,2017/9/20 12:19,B
6.5,6.5,148g富甲一方紫薯仔,2017/9/20 12:22,B
17.0,17.0,188g澳门永辉鸡仔饼,2017/9/20 12:22,B
7.0,7.0,合味道（海鲜风味）,2017/9/20 12:28,B
2.0,2.0,怡宝纯净水,2017/9/20 12:31,B
3.0,3.0,怡宝纯净水,2017/9/20 12:46,B
3.0,3.0,250ml维他奶巧克力味,2017/9/20 12:53,B
6.5,6.5,250ml红牛,2017/9/20 13:02,B
4.5,4.5,55g奥利奥原味芝士饼干,2017/9/20 13:02,B
3.0,3.0,芬达330ml,2017/9/20 13:18,B
3.0,3.0,伊利纯牛奶,2017/9/20 13:19,B
4.5,4.5,50g上好佳日式鱼果,2017/9/20 13:21,B
3.0,3.0,250ml维他原味豆奶,2017/9/20 13:25,B
3.0,3.0,维他奶,2017/9/20 13:27,B
3.0,3.0,45g双汇泡面拍挡,2017/9/20 13:41,B
3.5,3.5,东鹏特饮,2017/9/20 14:17,B
5.0,5.0,500ml农夫果园 (芒果+菠萝+番石榴),2017/9/20 14:20,B
3.0,3.0,250ml维他柠檬茶,2017/9/20 14:30,B
4.0,4.0,阿萨姆奶茶,2017/9/20 14:37,B
4.0,4.0,145ml旺仔牛奶盒装,2017/9/20 14:45,B
4.0,4.0,阿萨姆奶茶,2017/9/20 14:48,B
1.0,1.0,香豆干,2017/9/20 15:06,B
7.0,7.0,80g马赛克香蕉片,2017/9/20 15:08,B
4.0,4.0,王老吉（500ml）,2017/9/20 15:25,B
2.0,2.0,怡宝纯净水,2017/9/20 15:37,B
2.0,2.0,怡宝纯净水,2017/9/20 15:48,B
3.0,3.0,250ml维他柠檬茶,2017/9/20 15:52,B
3.5,3.5,东鹏特饮,2017/9/20 15:53,B
7.0,7.0,泰奇八宝粥,2017/9/20 16:00,B
3.0,3.0,伊利优酸乳,2017/9/20 16:12,B
7.0,7.0,80g马赛克香蕉片,2017/9/20 16:42,B
6.5,6.5,430g泰奇八宝粥,2017/9/20 16:51,B
10.0,10.0,口味王槟榔（绿）,2017/9/20 16:57,B
3.5,3.5,东鹏特饮,2017/9/20 17:13,B
1.5,1.5,卫龙亲嘴烧红烧牛肉味,2017/9/20 17:13,B
4.5,4.5,80g香飘飘椰果奶茶原味,2017/9/20 17:20,B
4.0,4.0,营养快线,2017/9/20 17:21,B
3.0,3.0,冰糖雪梨,2017/9/20 17:24,B
1.0,1.0,好吃点小饼干,2017/9/20 17:50,B
2.5,2.5,250ml维他奶巧克力味,2017/9/20 18:31,B
5.5,5.5,农夫果园,2017/9/20 18:36,B
3.5,3.5,统一冰红茶,2017/9/20 18:47,B
4.5,4.5,180ml雀巢咖啡罐装,2017/9/20 18:58,B
4.5,4.5,55g奥利奥原味芝士饼干,2017/9/20 19:09,B
4.0,4.0,脉动,2017/9/20 19:25,B
2.0,2.0,怡宝纯净水,2017/9/20 19:51,B
3.0,3.0,卫龙大面筋,2017/9/20 20:44,B
3.0,3.0,卫龙大面筋,2017/9/20 23:33,B
4.0,4.0,王老吉（500ml）,2017/9/20 23:49,B
2.5,2.5,雪碧330ml,2017/9/21 0:33,B
2.5,2.5,维他奶,2017/9/21 1:21,B
3.0,3.0,250ml维他柠檬茶,2017/9/21 3:37,B
2.0,2.0,鸭翅,2017/9/21 7:54,B
2.0,2.0,怡宝纯净水,2017/9/21 8:24,B
2.5,2.5,伊利纯牛奶,2017/9/21 9:02,B
6.0,6.0,红牛,2017/9/21 9:03,B
3.0,3.0,250ml维他原味豆奶,2017/9/21 9:04,B
7.0,7.0,86g合味道浓猪骨味,2017/9/21 9:08,B
6.0,6.0,雀巢咖啡,2017/9/21 9:15,B
3.0,3.0,冰糖雪梨,2017/9/21 9:24,B
3.0,3.0,百事可乐500ml,2017/9/21 9:55,B
4.0,4.0,营养快线,2017/9/21 10:06,B
4.0,4.0,营养快线,2017/9/21 10:13,B
3.0,3.0,58g丽芝士纳宝帝奶酪威化饼干,2017/9/21 10:23,B
4.5,4.5,50g上好佳田园薯片番茄味,2017/9/21 10:39,B
3.5,3.5,东鹏特饮,2017/9/21 10:43,B
6.0,6.0,安慕希酸奶,2017/9/21 12:01,B
2.5,2.5,250ml维他原味豆奶,2017/9/21 12:04,B
4.5,4.5,55g奥利奥原味夹心饼干,2017/9/21 12:04,B
4.0,4.0,上好佳田园薯片,2017/9/21 12:07,B
3.5,3.5,东鹏特饮,2017/9/21 12:24,B
6.5,6.5,117gUFO炒面铁板色拉鱿鱼风味,2017/9/21 12:32,B
3.0,3.0,雪碧（500ml）,2017/9/21 12:37,B
1.5,1.5,45g双汇泡面拍挡,2017/9/21 12:38,B
7.0,7.0,70g乐事薯片黄瓜味,2017/9/21 12:38,B
3.5,3.5,250ml燕塘甜牛奶,2017/9/21 13:32,B
4.0,4.0,营养快线,2017/9/21 13:59,B
2.5,2.5,可口可乐330ml,2017/9/21 14:06,B
3.5,3.5,东鹏特饮,2017/9/21 14:11,B
3.5,3.5,伊利纯牛奶,2017/9/21 14:14,B
2.0,2.0,怡宝纯净水,2017/9/21 14:30,B
1.5,1.5,40g双汇玉米热狗肠,2017/9/21 14:36,B
4.0,4.0,阿萨姆奶茶,2017/9/21 15:15,B
9.0,9.0,13g无穷烤鸡小腿蜂蜜味,2017/9/21 16:10,B
3.0,3.0,统一冰红茶,2017/9/21 16:10,B
1.5,1.5,香豆干,2017/9/21 16:22,B
3.0,3.0,卫龙大面筋,2017/9/21 16:30,B
3.0,3.0,250ml维他原味豆奶,2017/9/21 16:31,B
6.0,6.0,330ml伊利畅意乳酸菌原味,2017/9/21 16:36,B
2.0,2.0,康师傅矿泉水,2017/9/21 16:36,B
2.5,2.5,芬达330ml,2017/9/21 16:53,B
6.0,6.0,红牛,2017/9/21 16:57,B
1.8,1.8,32g卫龙亲嘴烧,2017/9/21 17:13,B
1.5,1.5,40g双汇玉米热狗肠,2017/9/21 17:13,B
4.0,4.0,王老吉（500ml）,2017/9/21 17:14,B
4.0,4.0,营养快线,2017/9/21 17:19,B
2.0,2.0,鸭翅,2017/9/21 17:34,B
4.0,4.0,阿萨姆奶茶,2017/9/21 17:42,B
5.5,5.5,145g果王迷你山楂包装,2017/9/21 17:50,B
2.5,2.5,30g无穷农场盐_鸡蛋,2017/9/21 18:13,B
5.5,5.5,55g奥利奥迷你杯夹心小饼干杯装原味,2017/9/21 18:15,B
3.0,3.0,统一冰红茶,2017/9/21 18:15,B
1.0,1.0,好吃点小饼干,2017/9/21 18:16,B
3.0,3.0,冰糖雪梨,2017/9/21 18:19,B
4.0,4.0,王老吉（500ml）,2017/9/21 18:23,B
6.0,6.0,红牛,2017/9/21 18:31,B
5.5,5.5,430g泰奇八宝粥,2017/9/21 18:32,B
10.0,10.0,口味王槟榔（绿）,2017/9/21 18:51,B
6.5,6.5,250ml红牛,2017/9/21 19:08,B
3.5,3.5,东鹏特饮,2017/9/21 19:10,B
3.5,3.5,600ml可口可乐,2017/9/21 19:23,B
4.5,4.5,80g香飘飘椰果奶茶原味,2017/9/21 19:23,B
13.0,13.0,148g富甲一方紫薯仔,2017/9/21 19:27,B
2.0,2.0,鸭翅,2017/9/21 19:53,B
3.0,3.0,450ml美汁源果粒橙,2017/9/21 20:10,B
4.0,4.0,王老吉（罐）,2017/9/21 20:10,B
2.0,2.0,怡宝纯净水,2017/9/21 20:20,B
1.5,1.5,40g双汇玉米热狗肠,2017/9/21 20:35,B
4.0,4.0,王老吉（500ml）,2017/9/21 20:39,B
1.0,1.0,香豆干,2017/9/21 21:38,B
0.1,0.1,手撕素肉排,2017/9/22 7:09,B
2.5,2.5,伊利纯牛奶,2017/9/22 7:15,B
4.5,4.5,250ML东鹏特饮,2017/9/22 8:26,B
2.0,2.0,85g新麦潮北海道吐司,2017/9/22 8:26,B
6.0,6.0,乐虎,2017/9/22 8:33,B
3.5,3.5,东鹏特饮,2017/9/22 8:48,B
6.0,6.0,370g泰奇八宝粥,2017/9/22 8:59,B
25.0,25.0,芙蓉王,2017/9/22 9:01,B
2.0,2.0,怡宝纯净水,2017/9/22 9:04,B
2.0,2.0,75g新麦潮天然酵母面包（北海道牛奶风味）,2017/9/22 9:08,B
1.5,1.5,40g双汇玉米热狗肠,2017/9/22 9:09,B
4.0,4.0,冰糖雪梨,2017/9/22 9:09,B
3.5,3.5,东鹏特饮,2017/9/22 9:18,B
26.0,26.0,250ml红牛,2017/9/22 9:24,B
10.0,10.0,口味王槟榔（绿）,2017/9/22 9:25,B
3.0,3.0,卫龙大面筋,2017/9/22 9:31,B
3.5,3.5,芬达330ml,2017/9/22 9:40,B
2.5,2.5,30g元朗小蛋卷,2017/9/22 9:49,B
3.0,3.0,果粒橙,2017/9/22 9:49,B
2.0,2.0,香脆肠,2017/9/22 10:23,B
2.0,2.0,怡宝纯净水,2017/9/22 11:38,B
6.0,6.0,红牛,2017/9/22 11:47,B
2.0,2.0,怡宝纯净水,2017/9/22 12:02,B
3.0,3.0,12g劲仔小鱼卤香味,2017/9/22 12:04,B
1.5,1.5,小鱼仔,2017/9/22 12:08,B
2.0,2.0,鸭翅,2017/9/22 12:08,B
2.5,2.5,可口可乐330ml,2017/9/22 12:15,B
6.0,6.0,红牛,2017/9/22 12:22,B
6.0,6.0,80g四洲粟一烧烧烤味,2017/9/22 12:44,B
4.0,4.0,阿萨姆奶茶,2017/9/22 13:22,B
4.5,4.5,500ml营养快线原味,2017/9/22 13:48,B
3.0,3.0,可口可乐最新款,2017/9/22 13:53,B
4.5,4.5,85g嘉士利果乐果香夹心饼干蓝莓味,2017/9/22 13:56,B
6.0,6.0,红牛,2017/9/22 13:57,B
1.0,1.0,香豆干,2017/9/22 13:58,B
3.0,3.0,怡宝纯净水,2017/9/22 13:59,B
1.0,1.0,香豆干,2017/9/22 14:00,B
4.0,4.0,脉动,2017/9/22 14:33,B
3.5,3.5,600ml雪碧,2017/9/22 14:53,B
4.0,4.0,果粒橙,2017/9/22 14:54,B
3.0,3.0,印尼芝士威化饼干,2017/9/22 14:59,B
1.0,1.0,好吃点小饼干,2017/9/22 15:00,B
6.5,6.5,70g乐事薯片（黄瓜味）,2017/9/22 15:05,B
6.0,6.0,雀巢咖啡,2017/9/22 15:08,B
6.0,6.0,红牛,2017/9/22 15:09,B
2.0,2.0,怡宝纯净水,2017/9/22 15:21,B
3.5,3.5,东鹏特饮,2017/9/22 15:45,B
4.0,4.0,450ml美汁源果粒橙,2017/9/22 15:56,B
4.0,4.0,脉动,2017/9/22 16:02,B
4.0,4.0,营养快线,2017/9/22 16:28,B
4.5,4.5,王老吉（500ml）,2017/9/22 16:33,B
3.0,3.0,怡宝纯净水,2017/9/22 16:44,B
3.0,3.0,12g劲仔小鱼麻辣味,2017/9/22 16:49,B
4.5,4.5,脉动,2017/9/22 16:52,B
4.0,4.0,果粒橙,2017/9/22 16:59,B
3.5,3.5,东鹏特饮,2017/9/22 17:00,B
3.0,3.0,250ml维他柠檬茶,2017/9/22 17:15,B
2.0,2.0,怡宝纯净水,2017/9/22 17:17,B
4.0,4.0,脉动,2017/9/22 17:31,B
2.0,2.0,怡宝纯净水,2017/9/22 17:32,B
4.0,4.0,脉动,2017/9/22 17:43,B
4.0,4.0,阿萨姆奶茶,2017/9/22 18:05,B
1.5,1.5,香豆干,2017/9/22 18:11,B
5.0,5.0,48g好丽友薯愿香烤原味,2017/9/22 18:15,B
4.5,4.5,250ml燕塘红枣牛奶,2017/9/22 18:27,B
3.0,3.0,伊利纯牛奶,2017/9/22 18:28,B
3.0,3.0,卫龙大面筋,2017/9/22 18:31,B
3.0,3.0,雪碧（500ml）,2017/9/22 18:45,B
5.5,5.5,70g乐事薯片原味,2017/9/22 18:54,B
3.0,3.0,统一冰红茶,2017/9/22 19:35,B
3.0,3.0,怡宝纯净水,2017/9/22 20:39,B
10.0,10.0,口味王槟榔（绿）,2017/9/22 20:45,B
25.0,25.0,芙蓉王,2017/9/22 21:03,B
3.0,3.0,卫龙大面筋,2017/9/22 21:12,B
4.5,4.5,250ml燕塘原味酸奶,2017/9/22 21:14,B
5.0,5.0,营养快线,2017/9/23 0:48,B
3.0,3.0,雪碧（500ml）,2017/9/23 2:20,B
3.0,3.0,百事可乐500ml,2017/9/23 7:51,B
4.5,4.5,250ml燕塘原味酸奶,2017/9/23 7:59,B
3.0,3.0,250ml维他奶巧克力味,2017/9/23 8:29,B
3.0,3.0,维他奶,2017/9/23 8:30,B
8.0,8.0,68g多力多玉米片爆香热辣味,2017/9/23 8:51,B
4.5,4.5,40g呀土豆薯片滋香烤鸡味,2017/9/23 8:54,B
18.0,18.0,260g马来西亚进口茱蒂丝口口香饼干,2017/9/23 8:59,B
2.0,2.0,85g新麦潮北海道吐司,2017/9/23 8:59,B
3.0,3.0,可口可乐最新款,2017/9/23 9:09,B
1.8,1.8,32g卫龙亲嘴烧,2017/9/23 9:14,B
3.2,3.2,2g韩国海牌海苔,2017/9/23 9:15,B
3.0,3.0,250ml维他柠檬茶,2017/9/23 9:21,B
2.0,2.0,怡宝纯净水,2017/9/23 9:30,B
9.0,9.0,250ml燕塘甜牛奶,2017/9/23 9:53,B
3.5,3.5,东鹏特饮,2017/9/23 10:05,B
1.0,1.0,好吃点小饼干,2017/9/23 10:09,B
2.5,2.5,维他奶,2017/9/23 11:08,B
0.8,0.8,20g咪咪虾条马来西亚风味,2017/9/23 12:28,B
1.8,1.8,32g卫龙亲嘴烧,2017/9/23 12:30,B
10.0,10.0,口味王槟榔（绿）,2017/9/23 12:41,B
3.0,3.0,伊利纯牛奶,2017/9/23 13:59,B
2.5,2.5,芬达330ml,2017/9/23 14:01,B
4.0,4.0,500ml统一阿萨姆奶茶,2017/9/23 14:02,B
2.0,2.0,30g无穷农场盐_鸡蛋,2017/9/23 14:34,B
6.5,6.5,91g徐福记凤梨酥,2017/9/23 14:34,B
3.0,3.0,熊字饼,2017/9/23 14:36,B
4.5,4.5,500ml营养快线原味,2017/9/23 15:05,B
5.5,5.5,430g泰奇八宝粥,2017/9/23 15:15,B
4.0,4.0,阿萨姆奶茶,2017/9/23 15:15,B
79.2,79.2,180g统一满汉全席台式半筋半肉牛肉面,2017/9/23 15:17,B
4.5,4.5,78g卫龙亲嘴语辣条,2017/9/23 15:19,B
3.0,3.0,果粒橙,2017/9/23 15:19,B
3.0,3.0,可口可乐最新款,2017/9/23 15:28,B
2.0,2.0,75g新麦潮天然酵母面包（北海道牛奶风味）,2017/9/23 15:30,B
4.0,4.0,银鹭八宝粥,2017/9/23 15:47,B
4.0,4.0,脉动,2017/9/23 15:57,B
6.0,6.0,红牛,2017/9/23 15:59,B
9.0,9.0,600ml雪碧,2017/9/23 16:05,B
3.5,3.5,东鹏特饮,2017/9/23 16:07,B
3.0,3.0,统一冰红茶,2017/9/23 16:11,B
2.0,2.0,怡宝纯净水,2017/9/23 16:15,B
5.5,5.5,430g泰奇八宝粥,2017/9/23 16:21,B
6.0,6.0,250ml维他原味豆奶,2017/9/23 16:25,B
4.0,4.0,脉动,2017/9/23 16:28,B
2.5,2.5,250ml维他柠檬茶,2017/9/23 16:29,B
3.5,3.5,东鹏特饮,2017/9/23 16:29,B
2.0,2.0,怡宝纯净水,2017/9/23 16:48,B
3.5,3.5,250ml燕塘原味酸奶,2017/9/23 16:56,B
3.0,3.0,冰糖雪梨,2017/9/23 17:00,B
2.5,2.5,250ml维他原味豆奶,2017/9/23 17:18,B
3.5,3.5,东鹏特饮,2017/9/23 17:24,B
3.0,3.0,卫龙大面筋,2017/9/23 18:10,B
2.0,2.0,怡宝纯净水,2017/9/23 18:25,B
3.0,3.0,统一冰红茶,2017/9/23 18:31,B
2.0,2.0,怡宝纯净水,2017/9/23 18:32,B
2.0,2.0,怡宝纯净水,2017/9/23 18:35,B
4.0,4.0,王老吉（500ml）,2017/9/23 18:47,B
6.0,6.0,卫龙亲嘴烧红烧牛肉味,2017/9/23 21:06,B
4.0,4.0,银鹭八宝粥,2017/9/23 21:18,B
4.0,4.0,阿萨姆奶茶,2017/9/23 23:09,B
4.0,4.0,脉动,2017/9/23 23:31,B
2.0,2.0,怡宝纯净水,2017/9/24 0:15,B
4.0,4.0,阿萨姆奶茶,2017/9/24 6:32,B
2.0,2.0,5片装益达绿箭口香糖,2017/9/24 8:06,B
2.4,2.4,咪咪虾条马来西亚风味,2017/9/24 8:06,B
3.0,3.0,统一冰红茶,2017/9/24 8:06,B
3.0,3.0,怡宝纯净水,2017/9/24 8:31,B
5.0,5.0,110g顺宝九制话梅,2017/9/24 8:32,B
6.5,6.5,70g乐事薯片黄瓜味,2017/9/24 8:36,B
5.0,5.0,150g洽洽原香瓜子,2017/9/24 8:45,B
2.0,2.0,怡宝纯净水,2017/9/24 8:51,B
4.5,4.5,阿萨姆奶茶,2017/9/24 8:55,B
2.5,2.5,145ml旺仔牛奶盒装,2017/9/24 8:56,B
1.8,1.8,32g卫龙亲嘴烧红烧牛肉味,2017/9/24 8:57,B
10.0,10.0,口味王槟榔（绿）,2017/9/24 8:57,B
2.5,2.5,30g无穷农场盐_鸡蛋,2017/9/24 9:03,B
6.5,6.5,250ml红牛,2017/9/24 9:10,B
13.5,13.5,250ml燕塘红枣牛奶,2017/9/24 9:10,B
3.5,3.5,东鹏特饮,2017/9/24 9:16,B
4.5,4.5,80g香飘飘椰果奶茶麦香味,2017/9/24 9:18,B
6.0,6.0,160g盼盼手撕面包,2017/9/24 9:21,B
10.0,10.0,30g无穷农场盐_鸡蛋,2017/9/24 9:23,B
3.5,3.5,维他柠檬茶,2017/9/24 9:23,B
1.0,1.0,香豆干,2017/9/24 9:23,B
6.0,6.0,330ml伊利畅意乳酸菌原味,2017/9/24 9:32,B
3.0,3.0,250ml维他奶巧克力味,2017/9/24 9:38,B
3.0,3.0,卫龙大面筋,2017/9/24 9:48,B
4.0,4.0,银鹭八宝粥,2017/9/24 9:55,B
3.0,3.0,熊字饼,2017/9/24 9:59,B
2.0,2.0,凤爪,2017/9/24 10:24,B
2.0,2.0,鸭翅,2017/9/24 10:32,B
3.0,3.0,卫龙大面筋,2017/9/24 10:43,B
1.5,1.5,鸭翅,2017/9/24 10:52,B
1.5,1.5,12g劲仔小鱼麻辣味,2017/9/24 10:55,B
6.0,6.0,多芙利香草奶油味蛋糕,2017/9/24 11:05,B
4.0,4.0,美汁源果粒橙,2017/9/24 11:23,B
4.0,4.0,450ml美汁源果粒橙,2017/9/24 11:26,B
3.0,3.0,可口可乐330ml,2017/9/24 11:32,B
3.0,3.0,统一冰红茶,2017/9/24 11:33,B
4.0,4.0,营养快线,2017/9/24 11:40,B
4.5,4.5,250ml燕塘甜牛奶,2017/9/24 11:45,B
6.0,6.0,250ml红牛,2017/9/24 11:48,B
3.0,3.0,卫龙大面筋,2017/9/24 11:48,B
3.5,3.5,70g乖媳妇野山泡椒凤爪,2017/9/24 12:05,B
9.0,9.0,燕塘红枣牛奶,2017/9/24 12:05,B
4.0,4.0,250ml燕塘原味酸奶,2017/9/24 12:15,B
9.0,9.0,600ml脉动青柠,2017/9/24 12:15,B
7.0,7.0,75g新麦潮天然酵母面包（北海道牛奶风味）,2017/9/24 12:18,B
2.0,2.0,怡宝纯净水,2017/9/24 12:33,B
4.0,4.0,阿萨姆奶茶,2017/9/24 12:35,B
3.0,3.0,怡宝,2017/9/24 12:54,B
4.5,4.5,78g卫龙亲嘴语辣条,2017/9/24 13:28,B
1.0,1.0,小鱼仔,2017/9/24 13:43,B
4.0,4.0,脉动,2017/9/24 14:13,B
4.5,4.5,250ml燕塘红枣牛奶,2017/9/24 14:19,B
4.0,4.0,阿萨姆奶茶,2017/9/24 14:28,B
2.0,2.0,怡宝纯净水,2017/9/24 14:32,B
25.0,25.0,芙蓉王,2017/9/24 14:33,B
3.0,3.0,雪碧最新款,2017/9/24 14:36,B
2.0,2.0,怡宝纯净水,2017/9/24 15:01,B
4.0,4.0,冰糖雪梨,2017/9/24 15:03,B
2.0,2.0,怡宝纯净水,2017/9/24 15:13,B
3.6,3.6,32g卫龙亲嘴烧,2017/9/24 15:16,B
1.8,1.8,32g卫龙亲嘴烧红烧牛肉味,2017/9/24 15:17,B
3.5,3.5,统一绿茶,2017/9/24 15:17,B
