应付金额,实际金额,商品,支付时间,地点
3.0,3.0,茉莉蜜茶,2017/9/17 15:52,C
4.0,4.0,阿萨姆奶茶,2017/9/17 16:02,C
3.0,3.0,统一绿茶,2017/9/17 16:05,C
4.0,4.0,脉动,2017/9/17 16:06,C
3.5,3.5,东鹏特饮,2017/9/17 16:13,C
3.0,3.0,卫龙大面筋,2017/9/17 16:15,C
4.0,4.0,85g新麦潮北海道吐司,2017/9/17 16:23,C
2.5,2.5,伊利优酸乳,2017/9/17 16:24,C
3.5,3.5,东鹏特饮,2017/9/17 16:37,C
4.0,4.0,85g统一老坛酸菜牛肉面,2017/9/17 16:38,C
4.5,4.5,50g双层百力滋特浓番茄味,2017/9/17 16:40,C
3.0,3.0,250ml维他奶低糖原味,2017/9/17 16:45,C
6.5,6.5,70g乐事薯片黄瓜味,2017/9/17 16:49,C
5.0,5.0,30g无穷农场盐_鸡蛋,2017/9/17 16:59,C
7.5,7.5,30g无穷农场盐_鸡蛋,2017/9/17 17:07,C
10.5,10.5,维他柠檬茶,2017/9/17 17:10,C
2.5,2.5,伊利优酸乳,2017/9/17 17:19,C
3.0,3.0,果粒橙,2017/9/17 17:21,C
3.0,3.0,怡宝,2017/9/17 17:23,C
4.0,4.0,脉动,2017/9/17 17:29,C
6.5,6.5,91g徐福记凤梨酥,2017/9/17 17:41,C
1.5,1.5,40g双汇玉米热狗肠,2017/9/17 17:51,C
3.0,3.0,450ml美汁源果粒橙,2017/9/17 17:51,C
3.0,3.0,统一冰红茶,2017/9/17 17:56,C
14.0,14.0,旺仔牛奶,2017/9/17 18:11,C
6.0,6.0,红牛,2017/9/17 18:14,C
3.0,3.0,维他奶,2017/9/17 18:16,C
3.0,3.0,统一冰红茶,2017/9/17 18:17,C
3.0,3.0,熊字饼,2017/9/17 18:19,C
5.0,5.0,脉动,2017/9/17 18:21,C
4.0,4.0,阿萨姆奶茶,2017/9/17 18:35,C
5.0,5.0,85g统一老坛酸菜牛肉面,2017/9/17 18:38,C
59.4,59.4,180g统一满汉全席台式半筋半肉牛肉面,2017/9/17 18:41,C
2.5,2.5,伊利优酸乳,2017/9/17 18:41,C
2.0,2.0,怡宝纯净水,2017/9/17 18:46,C
4.0,4.0,脉动,2017/9/17 19:06,C
3.0,3.0,果粒橙,2017/9/17 19:13,C
4.0,4.0,统一绿茶,2017/9/17 20:08,C
4.0,4.0,营养快线,2017/9/17 20:09,C
4.0,4.0,脉动,2017/9/17 20:32,C
3.5,3.5,东鹏特饮,2017/9/17 20:37,C
6.5,6.5,430g泰奇八宝粥,2017/9/17 20:40,C
3.0,3.0,卫龙大面筋,2017/9/17 20:42,C
2.5,2.5,雪碧330ml,2017/9/17 21:48,C
4.0,4.0,银鹭八宝粥,2017/9/18 0:29,C
4.0,4.0,阿萨姆奶茶,2017/9/18 0:35,C
3.5,3.5,可口可乐330ml,2017/9/18 0:57,C
9.0,9.0,250ml燕塘甜牛奶,2017/9/18 2:34,C
5.0,5.0,500ml统一阿萨姆奶茶,2017/9/18 2:34,C
3.0,3.0,果粒橙,2017/9/18 2:37,C
4.0,4.0,脉动,2017/9/18 7:36,C
5.0,5.0,营养快线,2017/9/18 7:41,C
6.0,6.0,78g合味道杯面香菇炖鸡风味,2017/9/18 7:44,C
3.0,3.0,250ml维他柠檬茶,2017/9/18 8:56,C
2.0,2.0,怡宝纯净水,2017/9/18 8:59,C
4.5,4.5,250ml燕塘红枣牛奶,2017/9/18 9:07,C
3.0,3.0,茉莉蜜茶,2017/9/18 9:07,C
15.0,15.0,口味王槟榔（红）,2017/9/18 9:18,C
3.5,3.5,王老吉（罐）,2017/9/18 9:43,C
3.0,3.0,58g丽芝士纳宝帝奶酪威化饼干,2017/9/18 9:52,C
3.0,3.0,果粒橙,2017/9/18 10:23,C
2.5,2.5,凤爪,2017/9/18 10:25,C
4.5,4.5,85g嘉士利果乐果香夹心饼干蓝莓味,2017/9/18 10:51,C
2.0,2.0,怡宝纯净水,2017/9/18 10:51,C
3.0,3.0,卫龙大面筋,2017/9/18 10:57,C
6.5,6.5,100g果王咸柑桔罐装,2017/9/18 11:44,C
1.0,1.0,香豆干,2017/9/18 12:28,C
3.0,3.0,伊利优酸乳,2017/9/18 12:37,C
2.5,2.5,30g无穷农场盐_鸡蛋,2017/9/18 12:53,C
3.0,3.0,600ml可口可乐,2017/9/18 13:19,C
4.5,4.5,52g旺旺仙贝,2017/9/18 13:22,C
3.0,3.0,可口可乐330ml,2017/9/18 13:35,C
3.0,3.0,卫龙大面筋,2017/9/18 13:44,C
4.5,4.5,阿萨姆奶茶,2017/9/18 14:07,C
4.0,4.0,银鹭八宝粥,2017/9/18 14:09,C
5.0,5.0,脉动,2017/9/18 14:26,C
3.5,3.5,王老吉（罐）,2017/9/18 14:56,C
2.5,2.5,伊利优酸乳,2017/9/18 15:11,C
4.0,4.0,银鹭八宝粥,2017/9/18 15:33,C
3.0,3.0,怡宝纯净水,2017/9/18 15:46,C
4.5,4.5,250ml燕塘原味酸奶,2017/9/18 16:03,C
4.0,4.0,阿萨姆煎茶奶绿,2017/9/18 16:47,C
3.5,3.5,东鹏特饮,2017/9/18 16:48,C
2.0,2.0,75g新麦潮天然酵母面包（北海道牛奶风味）,2017/9/18 17:00,C
1.0,1.0,香豆干,2017/9/18 17:47,C
4.0,4.0,20g咪咪虾条马来西亚风味,2017/9/18 18:00,C
3.5,3.5,芬达330ml,2017/9/18 18:18,C
1.0,1.0,小鱼仔,2017/9/18 18:25,C
3.0,3.0,统一冰红茶,2017/9/18 19:08,C
1.0,1.0,好吃点小饼干,2017/9/18 20:21,C
3.0,3.0,怡宝纯净水,2017/9/18 23:43,C
4.0,4.0,银鹭八宝粥,2017/9/19 1:36,C
2.5,2.5,维他奶,2017/9/19 8:01,C
4.5,4.5,55g奥利奥原味夹心饼干,2017/9/19 8:10,C
3.5,3.5,东鹏特饮,2017/9/19 9:49,C
1.6,1.6,20g马来西亚风味咪咪蟹味粒0219,2017/9/19 10:11,C
9.0,9.0,卫龙亲嘴烧红烧牛肉味,2017/9/19 10:11,C
5.5,5.5,统一阿萨姆奶茶,2017/9/19 11:24,C
5.0,5.0,85g统一老坛酸菜牛肉面,2017/9/19 12:04,C
3.0,3.0,怡宝,2017/9/19 12:45,C
3.0,3.0,13g无穷烤鸡小腿蜂蜜味,2017/9/19 14:08,C
5.8,5.8,100g卫龙点心面黑椒牛排味,2017/9/19 14:12,C
3.5,3.5,东鹏特饮,2017/9/19 14:59,C
3.5,3.5,东鹏特饮,2017/9/19 16:36,C
4.0,4.0,银鹭八宝粥,2017/9/19 16:56,C
3.0,3.0,怡宝纯净水,2017/9/19 16:59,C
1.5,1.5,鸭翅,2017/9/19 17:09,C
3.5,3.5,250ml燕塘原味酸奶,2017/9/19 17:49,C
3.0,3.0,果粒橙,2017/9/19 18:02,C
4.0,4.0,王老吉（罐）,2017/9/19 22:11,C
2.0,2.0,怡宝纯净水,2017/9/19 22:55,C
3.5,3.5,王老吉（罐）,2017/9/19 23:22,C
4.0,4.0,王老吉（罐）,2017/9/20 7:51,C
3.0,3.0,怡宝纯净水,2017/9/20 8:54,C
4.5,4.5,68g好丽友巧克力派2枚,2017/9/20 8:55,C
3.0,3.0,可口可乐最新款,2017/9/20 10:03,C
3.0,3.0,果粒橙,2017/9/20 10:12,C
6.0,6.0,红牛,2017/9/20 10:35,C
5.0,5.0,500ml统一阿萨姆奶茶,2017/9/20 10:56,C
4.0,4.0,250ml燕塘甜牛奶,2017/9/20 11:48,C
3.5,3.5,85g新麦潮手撕面包（提子味）,2017/9/20 11:54,C
5.5,5.5,268ml雀巢咖啡丝滑拿铁,2017/9/20 12:03,C
3.5,3.5,东鹏特饮,2017/9/20 12:18,C
4.5,4.5,180ml雀巢咖啡罐装,2017/9/20 12:28,C
4.5,4.5,40g呀土豆番茄酱味,2017/9/20 12:39,C
1.8,1.8,32g卫龙亲嘴烧,2017/9/20 13:17,C
13.5,13.5,80g香飘飘椰果奶茶原味,2017/9/20 13:25,C
7.0,7.0,130g果王玉带蚕豆,2017/9/20 13:29,C
4.0,4.0,营养快线,2017/9/20 13:29,C
2.5,2.5,30g无穷农场盐_鸡蛋,2017/9/20 13:32,C
3.0,3.0,熊字饼,2017/9/20 13:33,C
6.0,6.0,红牛,2017/9/20 13:36,C
8.0,8.0,160g盼盼手撕面包,2017/9/20 14:03,C
4.0,4.0,阿萨姆奶茶,2017/9/20 14:16,C
5.0,5.0,85g统一老坛酸菜牛肉面,2017/9/20 14:20,C
3.0,3.0,雪碧最新款,2017/9/20 14:30,C
3.5,3.5,东鹏特饮,2017/9/20 14:31,C
4.0,4.0,阿萨姆奶茶,2017/9/20 14:35,C
3.0,3.0,可口可乐最新款,2017/9/20 14:40,C
2.5,2.5,无穷农场盐_鸡蛋,2017/9/20 14:41,C
13.5,13.5,250ml燕塘原味酸奶,2017/9/20 14:44,C
2.0,2.0,香脆肠,2017/9/20 14:56,C
6.0,6.0,250ml维他柠檬茶,2017/9/20 15:02,C
3.0,3.0,维他柠檬茶330ml（罐）,2017/9/20 15:08,C
5.5,5.5,农夫果园,2017/9/20 15:30,C
4.0,4.0,营养快线,2017/9/20 15:30,C
3.0,3.0,果粒橙,2017/9/20 15:32,C
1.8,1.8,10g卫龙亲嘴烧香辣味,2017/9/20 15:33,C
6.5,6.5,117gUFO炒面铁板色拉鱿鱼风味,2017/9/20 15:35,C
4.0,4.0,王老吉（罐）,2017/9/20 15:41,C
6.0,6.0,10g卫龙亲嘴烧香辣味,2017/9/20 15:46,C
4.0,4.0,阿萨姆煎茶奶绿,2017/9/20 15:46,C
3.0,3.0,卫龙大面筋,2017/9/20 15:47,C
5.0,5.0,30g无穷农场盐_鸡蛋,2017/9/20 15:56,C
4.5,4.5,250ml燕塘甜牛奶,2017/9/20 16:00,C
9.0,9.0,65g卫龙亲嘴豆皮,2017/9/20 16:00,C
4.0,4.0,阿萨姆煎茶奶绿,2017/9/20 16:01,C
3.5,3.5,维他原味豆奶,2017/9/20 16:01,C
3.0,3.0,统一冰红茶,2017/9/20 16:09,C
13.5,13.5,500ml营养快线原味,2017/9/20 16:10,C
3.0,3.0,果粒橙,2017/9/20 16:10,C
3.0,3.0,250ml维他奶巧克力味,2017/9/20 16:14,C
5.0,5.0,脉动（青柠）,2017/9/20 16:16,C
3.5,3.5,统一绿茶,2017/9/20 16:20,C
3.0,3.0,熊字饼,2017/9/20 16:26,C
4.0,4.0,营养快线,2017/9/20 16:34,C
4.0,4.0,营养快线,2017/9/20 16:45,C
3.5,3.5,东鹏特饮,2017/9/20 16:51,C
3.0,3.0,果粒橙,2017/9/20 16:58,C
4.0,4.0,脉动,2017/9/20 17:00,C
4.0,4.0,上好佳田园薯片,2017/9/20 17:00,C
1.8,1.8,600ml雪碧,2017/9/20 17:10,C
4.0,4.0,150g健能酸奶原味,2017/9/20 17:16,C
3.5,3.5,王老吉（罐）,2017/9/20 17:20,C
3.5,3.5,东鹏特饮,2017/9/20 17:28,C
6.5,6.5,100g果王咸柑桔罐装,2017/9/20 17:40,C
3.0,3.0,怡宝纯净水,2017/9/20 17:43,C
4.0,4.0,银鹭八宝粥,2017/9/20 17:44,C
3.0,3.0,果粒橙,2017/9/20 18:03,C
2.5,2.5,250ml维他原味豆奶,2017/9/20 19:09,C
3.0,3.0,果粒橙,2017/9/20 19:10,C
3.0,3.0,维他奶,2017/9/20 19:55,C
3.0,3.0,250ml维他柠檬茶,2017/9/20 19:56,C
5.5,5.5,268ml雀巢咖啡丝滑拿铁,2017/9/20 19:58,C
3.5,3.5,芬达330ml,2017/9/20 20:11,C
4.0,4.0,银鹭八宝粥,2017/9/20 20:26,C
4.0,4.0,银鹭八宝粥,2017/9/20 21:06,C
3.0,3.0,雪碧最新款,2017/9/20 21:52,C
4.5,4.5,250ML东鹏特饮,2017/9/20 22:20,C
3.5,3.5,王老吉（罐）,2017/9/20 23:04,C
3.0,3.0,百事可乐500ml,2017/9/21 0:36,C
6.0,6.0,红牛,2017/9/21 8:31,C
7.0,7.0,合味道（海鲜风味）,2017/9/21 8:48,C
3.0,3.0,统一绿茶,2017/9/21 8:54,C
5.5,5.5,70g乐事薯片（黄瓜味）,2017/9/21 8:55,C
3.0,3.0,85g新麦潮手撕面包（提子味）,2017/9/21 8:59,C
2.5,2.5,13g无穷烤鸡小腿蜂蜜味,2017/9/21 9:03,C
4.5,4.5,500ml加多宝,2017/9/21 9:03,C
4.5,4.5,52g旺旺仙贝,2017/9/21 9:15,C
3.0,3.0,250ml维他原味豆奶,2017/9/21 9:17,C
2.0,2.0,怡宝纯净水,2017/9/21 9:18,C
3.5,3.5,东鹏特饮,2017/9/21 9:21,C
2.0,2.0,怡宝纯净水,2017/9/21 9:29,C
4.0,4.0,营养快线,2017/9/21 9:31,C
10.0,10.0,口味王槟榔（绿）,2017/9/21 9:35,C
6.5,6.5,250ml红牛,2017/9/21 9:54,C
5.0,5.0,营养快线,2017/9/21 10:18,C
4.5,4.5,500ml加多宝,2017/9/21 11:15,C
6.0,6.0,330ml伊利畅意乳酸菌原味,2017/9/21 11:47,C
4.8,4.8,150抽诗竹竹纤维面巾纸,2017/9/21 12:07,C
4.5,4.5,180ml雀巢咖啡罐装,2017/9/21 12:07,C
6.0,6.0,370g泰奇八宝粥,2017/9/21 12:07,C
4.0,4.0,东鹏特饮,2017/9/21 12:15,C
1.5,1.5,12g劲仔小鱼麻辣味,2017/9/21 12:26,C
2.5,2.5,250ml维他柠檬茶,2017/9/21 12:36,C
4.0,4.0,阿萨姆煎茶奶绿,2017/9/21 12:36,C
2.0,2.0,怡宝纯净水,2017/9/21 12:46,C
3.0,3.0,统一冰红茶,2017/9/21 13:51,C
4.0,4.0,统一冰红茶,2017/9/21 14:38,C
4.0,4.0,阿萨姆奶茶,2017/9/21 14:43,C
3.0,3.0,雪碧最新款,2017/9/21 15:27,C
3.0,3.0,卫龙大面筋,2017/9/21 15:36,C
1.5,1.5,小鱼仔,2017/9/21 15:51,C
3.0,3.0,250ml维他柠檬茶,2017/9/21 15:54,C
2.5,2.5,30g无穷农场盐_鸡蛋,2017/9/21 15:54,C
5.0,5.0,268ml雀巢咖啡丝滑拿铁,2017/9/21 16:40,C
1.5,1.5,12g劲仔小鱼麻辣味,2017/9/21 16:46,C
4.0,4.0,阿萨姆煎茶奶绿,2017/9/21 16:51,C
5.0,5.0,480ml小茗同学冷泡青柠红茶,2017/9/21 16:57,C
10.0,10.0,37.5g费列罗榛果威化巧克力3颗,2017/9/21 16:58,C
3.5,3.5,500ml加多宝,2017/9/21 17:00,C
3.5,3.5,王老吉（罐）,2017/9/21 17:00,C
4.0,4.0,阿萨姆奶茶,2017/9/21 17:02,C
3.0,3.0,250ml维他柠檬茶,2017/9/21 17:04,C
4.0,4.0,银鹭八宝粥,2017/9/21 17:06,C
4.5,4.5,卫龙亲嘴烧红烧牛肉味,2017/9/21 17:11,C
3.0,3.0,维他奶,2017/9/21 17:17,C
4.0,4.0,营养快线,2017/9/21 17:46,C
4.5,4.5,250ml燕塘原味酸奶,2017/9/21 17:50,C
2.5,2.5,伊利优酸乳,2017/9/21 18:03,C
3.0,3.0,统一绿茶,2017/9/21 18:38,C
4.0,4.0,阿萨姆煎茶奶绿,2017/9/21 18:55,C
3.5,3.5,东鹏特饮,2017/9/21 19:07,C
2.5,2.5,250ml维他原味豆奶,2017/9/21 20:50,C
3.0,3.0,450ml美汁源果粒橙,2017/9/21 21:41,C
2.0,2.0,怡宝纯净水,2017/9/21 21:41,C
4.0,4.0,阿萨姆奶茶,2017/9/21 22:07,C
6.0,6.0,330ml伊利畅意乳酸菌原味,2017/9/22 0:01,C
5.0,5.0,王老吉（500ml）,2017/9/22 1:30,C
3.5,3.5,王老吉（罐）,2017/9/22 7:09,C
3.0,3.0,250ml维他奶巧克力味,2017/9/22 8:14,C
4.0,4.0,450ml美汁源果粒橙,2017/9/22 8:14,C
3.5,3.5,东鹏特饮,2017/9/22 8:25,C
3.5,3.5,王老吉（罐）,2017/9/22 8:26,C
5.0,5.0,阿萨姆奶茶,2017/9/22 8:30,C
3.0,3.0,维他奶,2017/9/22 8:52,C
3.0,3.0,果粒橙,2017/9/22 8:55,C
4.0,4.0,脉动,2017/9/22 8:56,C
3.0,3.0,250ml维他柠檬茶,2017/9/22 8:58,C
10.0,10.0,和成天下（黄）,2017/9/22 9:04,C
6.0,6.0,13g无穷烤鸡小腿蜂蜜味,2017/9/22 9:17,C
7.0,7.0,160g盼盼手撕面包,2017/9/22 9:37,C
3.5,3.5,40g呀土豆薯片滋香烤鸡味,2017/9/22 10:12,C
2.0,2.0,香脆肠,2017/9/22 10:23,C
3.0,3.0,茉莉蜜茶,2017/9/22 12:07,C
6.0,6.0,86g合味道海鲜风味,2017/9/22 12:08,C
3.0,3.0,统一冰红茶,2017/9/22 12:10,C
3.0,3.0,怡宝纯净水,2017/9/22 12:16,C
4.0,4.0,雪碧（500ml）,2017/9/22 12:18,C
3.0,3.0,冰糖雪梨,2017/9/22 12:44,C
3.0,3.0,卫龙大面筋,2017/9/22 13:04,C
4.5,4.5,250ml燕塘甜牛奶,2017/9/22 13:32,C
3.0,3.0,可口可乐最新款,2017/9/22 13:48,C
4.5,4.5,55g奥利奥原味夹心饼干,2017/9/22 13:50,C
4.0,4.0,85g新麦潮北海道吐司,2017/9/22 13:57,C
5.5,5.5,103g康师傅红烧牛肉面,2017/9/22 14:06,C
3.0,3.0,统一冰红茶,2017/9/22 14:23,C
6.0,6.0,红牛,2017/9/22 14:59,C
4.5,4.5,78g卫龙亲嘴语辣条,2017/9/22 15:00,C
10.0,10.0,口味王槟榔（绿）,2017/9/22 15:03,C
5.0,5.0,110g顺宝九制话梅,2017/9/22 15:05,C
9.0,9.0,四洲粟一烧烧烤味,2017/9/22 15:25,C
3.0,3.0,怡宝纯净水,2017/9/22 15:26,C
3.5,3.5,伊利纯牛奶,2017/9/22 15:34,C
4.8,4.8,150抽诗竹竹纤维面巾纸,2017/9/22 15:45,C
3.0,3.0,伊利纯牛奶,2017/9/22 15:46,C
4.5,4.5,40g上好佳日式鱼果,2017/9/22 16:04,C
4.0,4.0,阿萨姆奶茶,2017/9/22 16:10,C
6.5,6.5,117gUFO炒面铁板色拉鱿鱼风味,2017/9/22 16:11,C
3.5,3.5,雪碧最新款,2017/9/22 16:17,C
1.0,1.0,香豆干,2017/9/22 16:25,C
3.0,3.0,芬达330ml,2017/9/22 16:41,C
4.0,4.0,阿萨姆奶茶,2017/9/22 16:46,C
4.0,4.0,日式鱼果,2017/9/22 16:46,C
4.5,4.5,营养快线,2017/9/22 16:47,C
6.5,6.5,91g徐福记凤梨酥,2017/9/22 16:52,C
4.0,4.0,脉动,2017/9/22 16:52,C
4.0,4.0,奥利奥原味芝士,2017/9/22 16:58,C
4.0,4.0,450ml美汁源果粒橙,2017/9/22 17:08,C
1.8,1.8,32g卫龙亲嘴烧红烧牛肉味,2017/9/22 17:09,C
3.0,3.0,卫龙大面筋,2017/9/22 17:09,C
4.0,4.0,阿萨姆奶茶,2017/9/22 17:15,C
3.0,3.0,可口可乐（500ml）,2017/9/22 17:15,C
2.5,2.5,250ml维他奶巧克力味,2017/9/22 17:16,C
3.5,3.5,芬达330ml,2017/9/22 17:22,C
1.0,1.0,小鱼仔,2017/9/22 17:33,C
2.5,2.5,145ml旺仔牛奶盒装,2017/9/22 17:44,C
2.5,2.5,伊利优酸乳,2017/9/22 17:45,C
10.0,10.0,口味王槟榔（绿）,2017/9/22 18:08,C
4.0,4.0,脉动,2017/9/22 18:23,C
3.0,3.0,伊利纯牛奶,2017/9/22 18:26,C
3.0,3.0,雪碧最新款,2017/9/22 19:31,C
3.0,3.0,统一绿茶,2017/9/22 19:50,C
4.0,4.0,营养快线,2017/9/22 21:18,C
5.5,5.5,70g乐事薯片（黄瓜味）,2017/9/23 2:20,C
2.0,2.0,怡宝纯净水,2017/9/23 7:40,C
1.5,1.5,香豆干,2017/9/23 8:06,C
3.0,3.0,卫龙大面筋,2017/9/23 8:21,C
4.5,4.5,55g奥利奥原味夹心饼干,2017/9/23 8:39,C
3.0,3.0,卫龙大面筋,2017/9/23 9:01,C
4.0,4.0,阿萨姆奶茶,2017/9/23 9:02,C
6.5,6.5,250ml红牛,2017/9/23 9:03,C
3.0,3.0,维他柠檬茶,2017/9/23 9:05,C
2.0,2.0,75g新麦潮天然酵母面包（北海道牛奶风味）,2017/9/23 9:09,C
6.0,6.0,86g合味道海鲜风味,2017/9/23 9:10,C
10.0,10.0,口味王槟榔（绿）,2017/9/23 9:15,C
2.0,2.0,双汇玉米热狗肠,2017/9/23 9:19,C
3.0,3.0,怡宝纯净水,2017/9/23 9:22,C
3.0,3.0,卫龙大面筋,2017/9/23 9:33,C
3.0,3.0,统一冰红茶,2017/9/23 9:53,C
5.0,5.0,脉动,2017/9/23 9:55,C
6.0,6.0,250ml维他柠檬茶,2017/9/23 10:00,C
3.0,3.0,维他奶,2017/9/23 10:28,C
4.0,4.0,王老吉（500ml）,2017/9/23 10:44,C
4.5,4.5,40g呀土豆薯片滋香烤鸡味,2017/9/23 10:45,C
3.5,3.5,东鹏特饮,2017/9/23 10:47,C
2.5,2.5,冰红茶（罐）,2017/9/23 10:48,C
4.0,4.0,阿萨姆煎茶奶绿,2017/9/23 11:10,C
13.0,13.0,250ml红牛,2017/9/23 12:02,C
3.0,3.0,卫龙大面筋,2017/9/23 12:02,C
4.0,4.0,阿萨姆奶茶,2017/9/23 12:10,C
3.5,3.5,可口可乐330ml,2017/9/23 12:12,C
4.0,4.0,阿萨姆奶茶,2017/9/23 12:14,C
3.5,3.5,王老吉（罐）,2017/9/23 13:25,C
2.5,2.5,30g无穷农场盐_鸡蛋,2017/9/23 13:29,C
6.0,6.0,红牛,2017/9/23 13:37,C
5.5,5.5,150g洽洽原香瓜子,2017/9/23 14:00,C
6.0,6.0,12g劲仔小鱼麻辣味,2017/9/23 14:01,C
2.0,2.0,85g新麦潮手撕面包（提子味）,2017/9/23 14:05,C
5.0,5.0,营养快线,2017/9/23 14:06,C
6.5,6.5,91g徐福记凤梨酥,2017/9/23 14:22,C
3.0,3.0,统一绿茶,2017/9/23 14:34,C
4.5,4.5,52g旺旺仙贝,2017/9/23 14:53,C
34.0,34.0,188g澳门永辉鸡仔饼,2017/9/23 15:15,C
10.5,10.5,600ml可口可乐,2017/9/23 15:18,C
3.0,3.0,果粒橙,2017/9/23 15:18,C
4.0,4.0,营养快线,2017/9/23 15:21,C
34.0,34.0,188g澳门永辉鸡仔饼,2017/9/23 15:23,C
2.5,2.5,58g丽芝士纳宝帝奶酪威化饼干,2017/9/23 15:23,C
3.5,3.5,王老吉（罐）,2017/9/23 15:23,C
54.0,54.0,260g马来西亚进口茱蒂丝口口香饼干,2017/9/23 15:25,C
2.0,2.0,怡宝纯净水,2017/9/23 15:25,C
3.0,3.0,可口可乐330ml,2017/9/23 15:27,C
3.0,3.0,13g无穷烤鸡小腿蜂蜜味,2017/9/23 15:32,C
4.0,4.0,脉动,2017/9/23 15:47,C
3.5,3.5,东鹏特饮,2017/9/23 15:59,C
4.5,4.5,250ml燕塘原味酸奶,2017/9/23 16:06,C
6.5,6.5,430g泰奇八宝粥,2017/9/23 16:07,C
9.0,9.0,250ml燕塘原味酸奶,2017/9/23 16:12,C
3.0,3.0,无穷烤鸡小腿（蜂蜜）,2017/9/23 16:12,C
4.0,4.0,150g健能酸奶原味,2017/9/23 16:14,C
4.0,4.0,营养快线,2017/9/23 16:17,C
3.5,3.5,王老吉（罐）,2017/9/23 16:25,C
3.0,3.0,250ml维他原味豆奶,2017/9/23 16:29,C
1.6,1.6,20g咪咪虾条马来西亚风味,2017/9/23 16:31,C
10.0,10.0,口味王槟榔（绿）,2017/9/23 16:34,C
2.5,2.5,145ml旺仔牛奶盒装,2017/9/23 16:48,C
5.0,5.0,500ml统一阿萨姆奶茶,2017/9/23 16:48,C
4.0,4.0,85g新麦潮北海道吐司,2017/9/23 16:48,C
2.0,2.0,怡宝纯净水,2017/9/23 16:48,C
4.0,4.0,阿萨姆煎茶奶绿,2017/9/23 16:51,C
3.5,3.5,东鹏特饮,2017/9/23 16:55,C
1.0,1.0,小鱼仔,2017/9/23 16:57,C
3.5,3.5,600ml可口可乐,2017/9/23 17:02,C
3.0,3.0,果粒橙,2017/9/23 17:07,C
6.0,6.0,86g合味道海鲜风味,2017/9/23 17:17,C
6.0,6.0,红牛,2017/9/23 17:21,C
5.0,5.0,营养快线,2017/9/23 17:34,C
5.5,5.5,205g伊利安慕希原味,2017/9/23 17:36,C
3.0,3.0,可口可乐最新款,2017/9/23 17:50,C
1.0,1.0,香豆干,2017/9/23 17:54,C
10.0,10.0,口味王槟榔（绿）,2017/9/23 17:56,C
2.0,2.0,5片装益达绿箭口香糖,2017/9/23 18:09,C
5.5,5.5,430g泰奇八宝粥,2017/9/23 18:40,C
6.0,6.0,86g合味道浓猪骨味,2017/9/23 19:05,C
3.0,3.0,卫龙大面筋,2017/9/23 19:06,C
5.0,5.0,脉动,2017/9/23 19:16,C
3.0,3.0,卫龙大面筋,2017/9/23 19:36,C
3.5,3.5,东鹏特饮,2017/9/23 20:11,C
7.0,7.0,40g卫龙点心面黑椒牛排味,2017/9/23 20:23,C
3.5,3.5,东鹏特饮,2017/9/23 20:31,C
3.5,3.5,雪碧330ml,2017/9/23 20:45,C
3.0,3.0,果粒橙,2017/9/23 20:48,C
3.5,3.5,东鹏特饮,2017/9/23 20:53,C
2.0,2.0,怡宝纯净水,2017/9/23 21:13,C
6.0,6.0,86g合味道海鲜风味,2017/9/23 21:25,C
3.0,3.0,40g双汇玉米热狗肠,2017/9/24 0:15,C
6.0,6.0,80g四洲粟一烧烧烤味,2017/9/24 0:15,C
3.5,3.5,统一冰红茶,2017/9/24 1:36,C
4.5,4.5,燕塘红枣牛奶,2017/9/24 3:44,C
3.0,3.0,统一冰红茶,2017/9/24 7:44,C
4.0,4.0,银鹭八宝粥,2017/9/24 8:20,C
3.0,3.0,果粒橙,2017/9/24 8:36,C
4.0,4.0,尖叫,2017/9/24 8:56,C
4.0,4.0,500ml农夫果园 (芒果+菠萝+番石榴),2017/9/24 8:57,C
5.0,5.0,脉动（椰子菠萝口味）,2017/9/24 8:58,C
3.0,3.0,维他柠檬茶330ml（罐）,2017/9/24 9:09,C
3.0,3.0,雪碧最新款,2017/9/24 9:12,C
7.5,7.5,225g味之不规则饼干芝士味,2017/9/24 9:14,C
3.5,3.5,东鹏特饮,2017/9/24 9:27,C
2.5,2.5,维他奶,2017/9/24 9:36,C
4.0,4.0,150g健能酸奶原味,2017/9/24 9:37,C
3.5,3.5,东鹏特饮,2017/9/24 9:37,C
3.0,3.0,250ml维他原味豆奶,2017/9/24 11:03,C
3.0,3.0,雪碧最新款,2017/9/24 11:23,C
2.0,2.0,145ml旺仔牛奶盒装,2017/9/24 11:26,C
2.0,2.0,30g无穷农场盐_鸡蛋,2017/9/24 11:26,C
3.0,3.0,怡宝,2017/9/24 11:36,C
5.0,5.0,13g无穷烤鸡小腿蜂蜜味,2017/9/24 11:51,C
5.0,5.0,王老吉（500ml）,2017/9/24 12:01,C
4.5,4.5,250ml燕塘甜牛奶,2017/9/24 12:04,C
3.0,3.0,伊利纯牛奶,2017/9/24 12:10,C
4.5,4.5,40g乐事薯片黄瓜味,2017/9/24 12:19,C
4.5,4.5,40g乐事薯片黄瓜味,2017/9/24 12:24,C
2.0,2.0,85g新麦潮手撕面包（提子味）,2017/9/24 12:28,C
4.5,4.5,燕塘甜牛奶,2017/9/24 12:52,C
1.6,1.6,20g咪咪虾条马来西亚风味,2017/9/24 13:00,C
3.0,3.0,熊字饼,2017/9/24 13:25,C
